number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16221034,2963178846130,148799433905907404690714064,179765635921870434704812,49355411874424,301183177300,42355654501431372522637,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16540230838667799935047,1170600706759491455730
16221334,2967325413789,148912761954457105828310804,179765777518119502469715,49818708513032,300333735720,42080548115308089282321,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554171123810360809934,1174537272317193440405
16221634,2969807695368,149048021244449112212800363,179765777518119502469715,49583276554853,300536290578,42252481959066034452458,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16569352857780843619537,1176405647473396110274
16221934,2947497322434,148625291748847006387824355,179754680634810179087677,49121793400118,302000811555,42433723377119975957145,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16372479811437722919798,1163940027119339805797
16222234,2952320963417,149286603244798323696021666,181084980347786043283864,49588732864689,302804976156,42858975387720932666236,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16402726748568755386622,1167527282925466667682
16222534,2957630679103,149427085556074271631095649,181084980347786043283864,50038528126717,303790957899,42336200818430125304712,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16426131470619419553496,1172162469573348028677
16222834,2973773616780,149533443717048258248929034,181084980347786043283864,50327927783232,303407497561,42144737271375557480418,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16527824034255985707258,1184164072073565114893
16223134,2993505937247,149813347638191770325342856,181084980347786043283864,50591978383205,301355735595,42209937933620678366641,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16733881659557495273433,1193041855870512462430
16223434,2988363152325,149813665008707303175868201,181084980347786043283864,50582228816878,301913954000,42140287484211350167970,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16667458236741104498424,1191615898834991631463
16223734,3004586782223,150091988275103091203834931,181080151391088986453028,50848540080481,302255136607,41868172133203960774814,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16734360527402981771140,1206310241045832416413
16224034,3006982941164,150092317434597244013861354,181080151391088986453028,50854023924280,302599529735,41816146635613974852185,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16740077700789366537677,1208785627929787171420
16224334,3008400174560,150227469155459839094108454,181080151391088986453028,50921382407193,302514690255,41772361430977077661707,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16740173806994824910832,1210488814396220249026
16224634,3006886022976,150227639409803572439738059,181080151391088986453028,50875604957537,302428029834,41822327288627531371436,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16763028170685996578685,1207000636830545597267
16224934,3007906027775,150227762090280122435242094,181080151391088986453028,50896742013472,302428029834,41804955897196728722622,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16768493274118872642478,1207835023670559578830
16225234,3013025654490,150227848263814083873480389,181080151391088986453028,50937090091884,302082319702,41819625905388995587292,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16805191902883930759737,1211372381183136480107
16225534,3009890566427,150365959331974020542611569,181080366191453247519130,50892945444820,302214874533,41837946321891393978451,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16775690226198955442215,1209710744952900734544
16225834,3012036053448,150523001205850295011144279,181103515476221840335659,50926608529249,302663282294,41764514473774836917633,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16784988925853372840372,1211620618472208329720
16226134,3015137255924,150523162507947928602980524,181103515476221840335659,50973403418270,302663282294,41726071745465805158967,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16782068248385015833810,1215586096171918573983
16226434,3012934343834,150525173253666944809308111,181105675148059912030114,50869750643054,302663282294,41813308153311420324623,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16782053907594526669469,1212908943044158586168
16226734,3018779932982,150801395493211198570955030,181105675159906359394669,51103954390431,301461459081,41787589349403176535088,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16851234400221821507733,1214961431170584057796
16227034,3025726708992,150942861082521276799915345,181105675159906359394669,51096460051441,301416717467,41800522459317817838616,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16919389058777235235789,1218435622456976685789
16227334,3015359105667,151084461127221530567635703,181105675159906359394669,50982172861977,302246865963,41780062304457810366842,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16838009743644119275617,1211743131352282510557
16227634,3017740480314,151084501697404750901858414,181105675159906359394669,50962198703452,302342290869,41783356342426900548138,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16836816809851200363935,1214709846379856098499
16227934,3010785936313,151356839637651269737845019,181105675159906359394669,51042841236899,302481002660,41698777140115649232027,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16789877270224940239497,1209649755750994279323
16228234,3018369212291,151498387858329897955407881,181105675159906359394669,51090589720236,302148265996,41705627915437271832456,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16837203867400101804490,1215412931289795289035
16228534,3019099817068,151491605833936306355653313,181097358063284023296950,51034694705201,302036400822,41761506831862192747670,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16869122514463469326840,1213984490003920202002
16228834,3016513282293,151488369664831174132208704,181093318864898174830885,51088793308863,301880501616,41735882461635407446430,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16834557763841464472920,1213348155155539179519
16229134,3026209140885,151628485436996355341770595,181097022673178387374632,51124630405476,301896759960,41704493804755707717974,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16923232356818731594394,1218749692472597333914
16229434,3022213201324,151628689555973780193132341,181097022673178387374632,51001997704630,301833908468,41814395396657635838877,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16885313781189033848881,1216637824939634503316
16229734,3012663914346,151637095776962125184106007,180936860597686934366879,50980917689272,301725864415,41735855350451583474602,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16811639175714736917264,1210396150434300326094
16230034,3014641247266,151637269690308155014194738,180936860597686934366879,50994576979161,301490204517,41757431592246475158361,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16821964472955544093263,1212039533801258969686
16230334,3013984460173,151637406066234347852438660,180936860597686934366879,50892252830245,301735928922,41807993961598977517214,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16839686604702775769096,1209959666729676696619
16230634,3012409965861,151637454294082696297854924,180936860597686934366879,50910195933160,301987231757,41758296179550434150418,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16811551449344264654069,1210086099911399207582
16230934,3007550441318,151779616498840491502568560,180936860597686934366879,50831876282329,302309557477,41778512212899333176723,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16773943121575238068860,1206922312272747106835
16231234,3009229270330,151779702432999007396508219,180936860597686934366879,50923689758384,302099051973,41731858114776492407674,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16765240429024251517517,1209580294554646109160
16231534,3014170391151,151779735786011633909692388,180936860597686934366879,50959388954992,302099051973,41702419192613111452491,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16806037087767544287765,1212609532867298253392
16231834,3011857502922,151779798315357777522642039,180936860597686934366879,50871671856572,302604951468,41704765881012570191241,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16788630754644297680848,1211066720918825500473
16232134,3017148522294,151780053398813908802285748,180936860597686934366879,51035635182628,302099947484,41639772363857033405544,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16820128297289214480230,1215190668940506386444
16232434,3018393067638,151780073587872144984675209,180936860597686934366879,51010476465298,302099947484,41660483177691133404264,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16828388725214016228702,1216100892722280103458
16232734,3019381379145,151780145077930334909736361,180936860597686934366879,51027628531518,302099947484,41646431449490076675714,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16832625325921300796797,1216991114639521823566
16233034,3018261305475,151915797609229475539493719,180936860597686934366879,50995392529133,302099947484,41673023390093379793680,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16832627978147249341607,1215629829134646673636
16233334,3014753256996,151916192151466432804558164,180937159102412306780959,50975340925090,302601029772,41620509591429968231848,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16795918083864538937874,1214035084641721413522
16233634,3015247785560,151916505214702557464269276,180937159102412306780959,50955141714440,302647169222,41631011725068035161276,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16806078510040608287391,1213889445364685640786
16233934,3013425153657,152140936950480318359308113,180908207642986140582782,50818135069308,303337292845,41628998738467888543676,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16774239859297124289779,1213975667330337239961
16234234,3018212115513,152252009391299202372160407,180911669277923002793028,50960776384986,301158491303,41815723884725135379102,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16829627223655075463568,1215747870180487704084
16234534,3011220140183,152252225196454925454890599,180911523503753312036328,50500484012242,301989234142,42080468279276165756218,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16781158037763922303510,1210796145100750180382
16234834,3011057400218,152252336889748947444630333,180911523503753312036328,50633558702132,301336614009,42061086544270419231350,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16785334874672633433328,1210299291501322025707
16235134,3012045913719,152252493935799061357353644,180911665998378703977586,50586553866862,301420447628,42088418365440399361851,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16792608615432716268351,1210964296539716786553
16235434,3006935251376,152123050485511637781356469,180911665998378703977586,50430110054315,302799148509,42026958341836982987879,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16739102280600720386859,1208660362622045157280
16235734,3006806328215,152121601078747752348876676,180909873749792126349907,50530597252312,302803138124,41942140750592595890074,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16728428156554062993828,1209272254306213496950
16236034,3010137588314,152001079173005300435363418,180887559570714457694661,50627106411165,302284626000,41919745131048237652858,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16758418201252446085060,1211089901934049061443
16236334,3010499092571,152003627552277136740451448,180889391040221354468631,50923833570882,301390180269,41800577788109999642604,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16762541787351123683337,1211206234909266829586
16236634,3013398693433,152136565464641241887775866,180889391040221354468631,50893426987258,301058396522,41871937403389800647182,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16788519195999425669537,1212826777105891493493
16236934,3018935365204,152421691509485323543969951,180889391040221354468631,50676023949965,302705500341,41823041216322479617866,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16824860412132836817219,1216888083680107520927
16237234,3014574652353,152280949974070517981720103,180889391040221354468631,50907845269193,301541689972,41793277870580109247134,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16799132937991223455191,1213478611924549352284
16237534,3016773042157,152399094614638938954400410,180889391040221354468631,50865140716255,300859963707,41923876175401528582940,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16821035647469140890608,1214525850546417752017
16237834,3015906852415,152398882018388364963312356,180894723276446698685303,50817868453872,301321439615,41902685925070914675454,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16825692311658647001027,1213143781832333537932
16238134,3014683295563,152399047382435768889652283,180894723276446698685303,50557613613245,301804087727,42050399948065729611870,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16817169452572130056696,1212281979272922834888
16238434,3012456555669,152262985977114928252747043,180894723276446698685303,50548524477077,302505977137,41960689308951147682855,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16793227559360420729408,1211322644835485527263
16238734,3011118567944,152125127976247914047576428,180894723532754646361422,50821318090258,302395321534,41750871725944969054744,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16778582724627924845554,1210763175671735867025
16239034,3014541461613,152247557784825351988823751,180894723532754646361422,50964351456502,302320051265,41643496131626986525538,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16791232602060155987447,1213987443754106070882
16239334,3016682090079,152373649013114750232054468,180894723532754646361422,50854497560225,301067830424,41907396359712669507004,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816975574469679418053,1214712318793544898577
16239634,3021008026769,152516397909289920196660319,180894723532754646361422,50964928517414,302670320016,41595396360023007958103,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16829453441941510259122,1219035653384700137957
16239934,3018574580335,152520020578652174785219869,180898621785066226413843,50605798508599,303295714858,41806991820563934370515,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16815472596465577624746,1217090970670422614006
16240234,3018481058019,152325899024291919079485916,180787162156813848925872,50892534010591,301111274010,41795988012638192214265,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16807148520597183262651,1217578313197377052854
16240534,3016334010718,152325798548550299348224671,180786863652088476511792,50664846295535,301414978758,41941124164022880745513,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16796818961937874218122,1215728501525381739572
16240834,3009128207862,151993128426783987559368654,180786863652088476511792,50494868611045,303242645507,41828704530621415696519,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16756373376010176800203,1209955365582741755128
16241134,2985933920084,151710170699742017844456043,180786863652088476511792,50098091154455,301562809335,42392984860067086006051,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16651273507716862479793,1189703508393201248598
16241434,2981645141000,151710369801787622205364769,180786863652088476511792,50035993651769,301808246068,42411034093514478250462,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16621242867224875507607,1186729482687855460478
16241734,2983750692007,151576862393495161693690989,180786863652088476511792,49997684860933,302209388703,42387297755188937581854,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16607737662431429004972,1190195542421421807315
16242034,2978608848973,151577180792186507747762585,180786863652088476511792,49979927137544,302720418225,42331164373105465707706,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16559444634166157223209,1187509574383112723199
16242334,2980733965660,151718032332429449688142831,180954609469167953134604,50080730947003,302937359971,42333809213648019946296,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16584461184207571844896,1188248092325085545863
16242634,2999244560822,151424079084115786807792968,180954609469167953134604,50983104892302,302921407108,41588187548321954047535,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16660327049278641158500,1204883354138054970906
16242934,3017038081902,152000679468303929399147032,180962854579664409969663,50979249418882,302603630659,41641266091780230973561,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16821890364850523078113,1214730516358672028528
16243234,3015817825233,152000767770340721755979770,180962854579664409969663,51033716065918,302603630659,41596546229206341629143,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16778346596081654973984,1216412275480305618250
16243534,3015339283880,152001125207247521724070975,180966774773764637859303,51017560353104,302603630659,41610117400019096225930,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16777489810550137360630,1215964263869799870763
16243834,3016632461962,152001234360963299483379424,180966786637759128063794,51048651534103,302406339772,41611876128451538603000,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16798814344045752228208,1215982192880168893728
16244134,3015112235217,152001284473399781952183110,180966790464770930640737,50982988520834,302806345772,41610713856123243337576,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16767224999185406976998,1216431875002567374109
16244434,3015165079260,152001004028436002671187855,180966441580600714099687,50999678379687,302806345772,41596757359426439431388,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16763376661449133091906,1216776061544624519274
16244734,3026471678409,152125966061418083312638936,180966441580600714099687,51191723871916,302617430446,41465704785641710786753,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16840140408852696455476,1224931567469376805166
16245034,3023924150258,152126050920931471034428514,180966441580600714099687,51109512894675,302945179925,41487892343220920728116,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816283945332993445578,1223566580367881146256
16245334,3023025860411,154881766057778321438712072,183595465953211170593148,51815953427792,306849213761,42192327174489328991629,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16811327448706989321080,1222721693885559622402
16245634,3021347030013,154883182515484679803119019,183596651444426368122279,51510328085184,306863246723,42441792041720166730879,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802746044420975927032,1221296205196910161566
16245934,3021817515975,154884089728057516640037175,183596651444426368122279,51810601563146,306283997646,42276340369832784517211,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16807237557634329188418,1221520609840652695696
16246234,3019065609903,154907185692632911986746242,183596334754931762556846,51417062018748,306759451414,42533095982778865073514,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16808289693597018577072,1218121155480257221495
16246534,3019562371989,154781761276250786720459588,183596335216866568030485,51620755622289,307693811641,42237366135133482693258,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16810901708624334038338,1218521837369948239667
16246834,3020843866487,154782101241051137961791259,183596335678799538549585,51871338309005,306862395396,42146785919682121821887,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16817580219126467061000,1219584055379790790004
16247134,3024449559724,155050640814859165191299795,183596335678799538549585,51677436746305,308010975370,42147387120192309351129,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16827996330730506801116,1223209128735887964234
16247434,3023774881516,155050883570694242736160436,183596335678799538549585,51702823875137,308062027357,42119802152852810960690,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16818923637551455869158,1223045846027050623077
16247734,3025954491548,155161181926221961365617321,183596335678799538549585,51901446688704,306646090762,42153052223017447322560,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16833749868018185615489,1224591200954492511046
16248034,3021056913813,154914070031043842828798487,183590630087096055301893,51306008546428,307557752804,42511803149159099451633,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16821054103861476698429,1219552148530178174315
16248334,3018748531331,154762674028591648668541263,183590630087096055301893,51887301604749,306788841965,42141194899602558341099,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16790386050339596905878,1218976944335964363538
16248634,3020028111329,154907574879560546797014314,183590630087096055301893,51410213749456,306589403199,42559944052233594673011,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16810802474866301246450,1219050645213785970432
16248934,3019127643047,154778890785233973813258113,183590630087096055301893,51811527783484,306589403199,42230888068088966183056,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802713243714136235421,1218540514192455142611
16249234,3019548596907,154778993440123479338808662,183590630087096055301893,51828785548997,306867927328,42178410305829477775570,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802639466443382723429,1219054926256808254124
16249534,3019569174339,154597765866010711825674272,183375333801525574047120,51721824042988,306568329792,42158734352168911136159,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16805240906031283393182,1218884685648815976202
16249834,3020753960529,154597969724235883866160028,183375333917166790788247,51636320124288,307248745703,42135213241639858392853,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16811707580260882798775,1219848974406497101648
16250134,3018256746570,154598250561329828236369819,183375333917166790788247,51465112544655,308290244954,42132386686367667102477,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16786008135045936661525,1218683878231450269363
16250434,3018817015910,154689537650895759301906626,183375333917166790788247,51322446945471,308221569011,42258950564866809428218,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16779651166132907160308,1219825325366830134407
16250734,3018877039820,154543928945590270009018053,183379335468900806730861,51567230488011,307932489630,42098107803705700545821,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16785046037961074624748,1219582029265113971417
16251034,3019559957664,154544119316947826587574286,183379335468900806730861,51715775375365,307074146354,42094563068842737150531,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16788978279708088596181,1220122447540578287742
16251334,3018594147272,154544360754471395914132337,183379335468900806730861,51637765537112,305702731156,42347529029297880696745,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16787592826777139776335,1219045252537300573872
16251634,3018008053798,154552477503181750260179292,183379335468900806730861,51491077015830,305734967098,42463565148890242871352,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16804254148439586906833,1217134683103201652161
16251934,3018607579345,154552315066767400850613380,183378974095748008537530,51749091147349,305734967098,42251498494756741660127,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16803801120969508097008,1217889249047066605082
16252234,3020415248465,154552456890408254082645754,183378974095748008537530,51732400436036,305517931703,42295283833692141136677,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16822071109510135319331,1218754291681256801495
16252534,3019137599202,154553789585525111727585490,183380170514366320540600,51315083593410,306519400291,42500980616330183356610,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16814429791826781530423,1217746270498287352208
16252834,3016602454650,154553849392233966440642256,183380170514366320540600,51337628957873,306360988994,42504368365086628724888,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16804763116897419159184,1215387816214163766084
16253134,3018621559904,154554174649820027505804598,183380170514366320540600,51757480142891,305845046016,42230944082573846996921,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16808921201943413232049,1217515388822698809129
16253434,3020869315540,154698233158288172577468874,183392082339998960877342,51528502833526,305845046016,42427072268119463537482,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16818105783619087240582,1219571951276717508090
16253734,3019933644268,154698276518564760187551100,183392082339998960877342,51454483590981,305840393718,42488490057135900008889,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16826610226268633804239,1217829583380222487703
16254034,3020145258859,154655345043208028889550181,183341149725574822964704,51498202009861,305755493511,42429104968638738523042,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16817502274551053314553,1218739752178134452796
16254334,3020180259532,154655436206555197304873594,183341149725574822964704,51515534267296,306130683764,42363211055433072986632,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816960694050365792513,1218818301356295842097
16254634,3020009551280,154655474748194408971465806,183341149725574822964704,51449294521657,306130683764,42417573299487054219742,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816946927750779360250,1218612822466684839979
16254934,3020308325567,154655485888134407450407966,183341149725574822964704,51435124829650,306130683764,42429207789958448378494,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816946796340126762992,1218973166817194871134
16255234,3020173634521,154654807801126785979159310,183340308217105370750605,51398769807284,306106543302,42461818955077376314670,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16823188673880506075311,1218359674294687687386
16255534,3020561082497,154654846691292153443158617,183340308217105370750605,51464591821185,306058517389,42414463775799002748501,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16823773384934913068247,1218784068402922642190
16255834,3020353317394,154654879082548384604650778,183340308217105370750605,51427483109971,306058517389,42444937439273256639398,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16824529233761378823332,1218478194973898237796
16256134,3021356828358,154654948945127414224134798,183340308217105370750605,51532578085773,306057942203,42358865649073657667465,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16824746862964576992270,1219672535967391986685
16256434,3023077753373,154655093317471879053193501,183340308217105370750605,51782483087109,306097616034,42148639292556494776020,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16839478949714379481987,1220688988855805061885
16256734,3025480438142,154898937834596739507903577,183340308543289644268590,51749874961579,307095538329,42038201466118064236983,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16830781535019692875634,1224235710571286544911
16257034,3024903833442,154898188122920568780040727,183338838740294601945561,51423528568300,306625721145,42368816461214266837167,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16840481569187108816365,1222823439279815198632
16257334,3024063371762,154898188845146718917731375,183338838740294601945561,51424753384461,306625721145,42367814970316690299235,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16828966166423630711522,1222641194570705513537
16257634,3021314107810,154782587110270470058472176,183338842241093871677830,51361686840681,306365849959,42455329046967268523013,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16819421443381399987410,1220009924465952765126
16257934,3021196111497,154674898840803288003283630,183339785376725525025522,51596434154602,307655342062,42085113830998502012460,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16816599404350933192118,1220092387217810075119
16258234,3022012531316,154674077829795621510082591,183338770129682278399531,51597321726484,307655342062,42083713957534201457654,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16811239570899459231801,1221476605992978431674
16258534,3023170345156,154755043180988994716003854,183338770129682278399531,51700186442237,307536930855,42015870144402778636684,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16818993125436801219228,1222317823885655963391
16258834,3022911171693,154755216873266628036743072,183338770129682278399531,51416272477031,307272973202,42284682443583078636956,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16823003065916169220680,1221706353897075453641
16259134,3022447190836,154755319920655090549724073,183338770129682278399531,51537761306412,307272973202,42185313359209579606190,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16822781433647190890709,1221157275153037626092
16259434,3021706271180,154755310994852049456658902,183338638289979514722531,51348984489005,307272973202,42339874812368773899287,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16817855355503046282071,1220616988273607965538
16259734,3018044161449,154756062009305020149639397,183339361304113023384749,51289421309316,306542029783,42490089371228447680628,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16802195846872835039943,1217328126583835426398
16260034,3018072952050,154756092426681579690091962,183339361304113023384749,51336778521526,306542029783,42451219709913305276516,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16794216366489249149184,1217938107149052691437
